1,0,38501,37717,41733,0
2,1000,38370,37870,41623,0
3,2000,38026,38032,41548,0
4,3000,37505,38186,41515,0
5,4000,36858,38318,41528,0
6,5000,36150,38415,41584,0
7,6000,35453,38467,41678,0
8,7000,34833,38470,41801,0
9,8000,34352,38423,41940,0
10,9000,34053,38331,42082,0
11,10000,33965,38204,42213,0
12,11000,34097,38054,42320,0
13,12000,34433,37895,42395,0
14,13000,34943,37743,42428,0
15,14000,35578,37611,42417,0
16,15000,36279,37513,42364,0
17,16000,36977,37459,42271,0
18,17000,37604,37453,42150,0
19,18000,38096,37498,42010,0
20,19000,38407,37589,41867,0
21,20000,38501,37717,41733,0
22,21000,38372,37869,41623,0
23,22000,38028,38031,41548,0
24,23000,37508,38186,41515,0
25,24000,36860,38318,41527,0
26,25000,36153,38415,41584,0
27,26000,35455,38467,41678,0
28,27000,34835,38470,41800,0
29,28000,34353,38423,41940,0
30,29000,34054,38332,42081,0
31,30000,33965,38205,42212,0
32,31000,34095,38055,42320,0
33,32000,34431,37896,42394,0
34,33000,34940,37743,42428,0
35,34000,35576,37611,42418,0
36,35000,36276,37513,42364,0
37,36000,36975,37459,42272,0
38,37000,37602,37453,42150,0
39,38000,38096,37498,42011,0
40,39000,38407,37588,41867,0
41,40000,38501,37716,41734,0
42,41000,38374,37869,41623,0
43,42000,38030,38030,41548,0
44,43000,37510,38185,41515,0
45,44000,36863,38318,41527,0
46,45000,36156,38415,41583,0
47,46000,35457,38467,41677,0
48,47000,34837,38470,41800,0
49,48000,34354,38423,41939,0
50,49000,34054,38332,42081,0
51,50000,33965,38205,42212,0
52,51000,34093,38055,42320,0
53,52000,34429,37896,42394,0
54,53000,34938,37744,42428,0
55,54000,35574,37612,42418,0
56,55000,36274,37513,42364,0
57,56000,36973,37458,42272,0
58,57000,37601,37453,42151,0
59,58000,38095,37497,42011,0
60,59000,38407,37588,41867,0
61,60000,38502,37716,41734,0
62,61000,38375,37868,41624,0
63,62000,38032,38030,41548,0
64,63000,37513,38185,41515,0
65,64000,36865,38317,41527,0
66,65000,36158,38415,41583,0
67,66000,35460,38467,41677,0
68,67000,34838,38470,41799,0
69,68000,34355,38424,41938,0
70,69000,34054,38333,42080,0
71,70000,33964,38206,42212,0
72,71000,34092,38056,42320,0
73,72000,34427,37897,42394,0
74,73000,34935,37744,42428,0
75,74000,35571,37612,42418,0
76,75000,36272,37513,42365,0
77,76000,36971,37458,42273,0
78,77000,37599,37453,42151,0
79,78000,38094,37497,42012,0
80,79000,38407,37588,41868,0
81,80000,38503,37715,41734,0
82,81000,38377,37868,41624,0
83,82000,38034,38029,41548,0
84,83000,37515,38184,41515,0
85,84000,36868,38317,41527,0
86,85000,36161,38414,41582,0
87,86000,35462,38467,41676,0
88,87000,34840,38470,41799,0
89,88000,34356,38424,41938,0
90,89000,34054,38333,42080,0
91,90000,33963,38207,42211,0
92,91000,34090,38057,42320,0
93,92000,34425,37897,42394,0
94,93000,34933,37744,42428,0
95,94000,35569,37612,42418,0
96,95000,36269,37514,42365,0
97,96000,36969,37458,42273,0
98,97000,37598,37452,42152,0
99,98000,38093,37497,42012,0
100,99000,38407,37587,41868,0
101,100000,38503,37715,41735,0
102,101000,38378,37867,41624,0
103,102000,38036,38029,41548,0
104,103000,37518,38184,41515,0
105,104000,36870,38317,41527,0
106,105000,36163,38414,41582,0
107,106000,35464,38467,41676,0
108,107000,34842,38471,41798,0
109,108000,34356,38424,41937,0
110,109000,34054,38334,42080,0
111,110000,33963,38207,42211,0
112,111000,34089,38057,42319,0
113,112000,34423,37898,42394,0
114,113000,34931,37745,42429,0
115,114000,35566,37612,42419,0
116,115000,36267,37514,42365,0
117,116000,36967,37458,42274,0
118,117000,37596,37452,42152,0
119,118000,38092,37496,42013,0
120,119000,38406,37587,41869,0
121,120000,38504,37714,41735,0
122,121000,38379,37866,41624,0
123,122000,38038,38028,41549,0
