1,0,29589,36642,36733,0
2,250,29434,36393,37696,0
3,500,29364,36128,38624,0
4,750,29366,35852,39519,0
5,1000,29437,35566,40377,0
6,1250,29594,35270,41184,0
7,1500,29841,34964,41930,0
8,1750,30170,34651,42618,0
9,2000,30565,34335,43250,0
10,2250,31037,34016,43814,0
11,2500,31584,33697,44305,0
12,2750,32202,33380,44721,0
13,3000,32873,33067,45068,0
14,3250,33602,32759,45340,0
15,3500,34389,32460,45528,0
16,3750,35236,32168,45632,0
17,4000,36123,31888,45658,0
18,4250,37046,31620,45607,0
19,4500,38007,31367,45471,0
20,4750,39004,31129,45251,0
21,5000,40017,30909,44954,0
22,5250,41041,30708,44586,0
23,5500,42070,30529,44143,0
24,5750,43114,30369,43622,0
25,6000,44155,30232,43031,0
26,6250,45181,30117,42380,0
27,6500,46189,30027,41669,0
28,6750,47180,29960,40897,0
29,7000,48144,29919,40071,0
30,7250,49071,29902,39202,0
31,7500,49953,29911,38293,0
32,7750,50797,29945,37344,0
33,8000,51591,30003,36362,0
34,8250,52319,30087,35363,0
35,8500,52989,30195,34347,0
36,8750,53608,30324,33312,0
37,9000,54162,30475,32267,0
38,9250,54630,30650,31232,0
39,9500,55020,30846,30208,0
40,9750,55337,31061,29195,0
41,10000,55587,31292,28195,0
42,10250,55746,31541,27227,0
43,10500,55816,31807,26296,0
44,10750,55811,32084,25401,0
45,11000,55743,32371,24538,0
46,11250,55582,32669,23730,0
47,11500,55334,32976,22981,0
48,11750,55004,33289,22293,0
49,12000,54604,33606,21661,0
50,12250,54131,33926,21096,0
51,12500,53581,34245,20606,0
52,12750,52959,34564,20192,0
53,13000,52285,34877,19846,0
54,13250,51552,35185,19576,0
55,13500,50763,35485,19389,0
56,13750,49914,35777,19289,0
57,14000,49023,36057,19266,0
58,14250,48098,36325,19319,0
59,14500,47135,36577,19458,0
60,14750,46136,36815,19682,0
61,15000,45121,37034,19982,0
62,15250,44096,37234,20354,0
63,15500,43067,37413,20799,0
64,15750,42025,37572,21323,0
65,16000,40984,37708,21916,0
66,16250,39959,37822,22569,0
67,16500,38954,37911,23281,0
68,16750,37964,37977,24054,0
69,17000,37002,38017,24881,0
70,17250,36079,38033,25750,0
71,17500,35198,38023,26658,0
72,17750,34359,37989,27606,0
73,18000,33567,37930,28587,0
74,18250,32843,37845,29584,0
75,18500,32176,37737,30598,0
76,18750,31559,37609,31632,0
77,19000,31011,37457,32671,0
78,19250,30542,37282,33705,0
79,19500,30155,37086,34726,0
80,19750,29841,36872,35735,0
81,20000,29589,36642,36733,0
82,20250,29434,36393,37696,0
83,20500,29364,36129,38624,0
84,20750,29366,35852,39519,0
85,21000,29437,35566,40377,0
86,21250,29593,35269,41185,0
87,21500,29840,34963,41933,0
88,21750,30169,34651,42620,0
89,22000,30565,34335,43251,0
90,22250,31037,34017,43814,0
91,22500,31585,33698,44304,0
92,22750,32202,33380,44721,0
93,23000,32873,33067,45068,0
94,23250,33603,32759,45339,0
95,23500,34388,32460,45530,0
96,23750,35235,32168,45634,0
97,24000,36122,31887,45660,0
98,24250,37045,31620,45608,0
99,24500,38007,31367,45470,0
100,24750,39004,31129,45250,0
101,25000,40017,30909,44954,0
102,25250,41042,30708,44585,0
103,25500,42070,30529,44143,0
104,25750,43114,30369,43622,0
105,26000,44154,30231,43032,0
106,26250,45180,30117,42381,0
107,26500,46188,30027,41669,0
108,26750,47181,29960,40896,0
109,27000,48144,29919,40071,0
110,27250,49071,29902,39201,0
111,27500,49954,29911,38293,0
112,27750,50797,29945,37344,0
113,28000,51591,30003,36363,0
114,28250,52319,30087,35364,0
115,28500,52989,30195,34347,0
116,28750,53608,30324,33311,0
117,29000,54162,30475,32268,0
118,29250,54630,30650,31232,0
119,29500,55020,30846,30208,0
120,29750,55337,31061,29195,0
121,30000,55587,31292,28195,0
122,30250,55746,31541,27227,0
123,30500,55816,31807,26297,0
124,30750,55811,32084,25400,0
125,31000,55742,32371,24538,0
126,31250,55583,32669,23730,0
127,31500,55334,32976,22982,0
128,31750,55004,33289,22293,0
129,32000,54604,33606,21662,0
130,32250,54131,33926,21096,0
131,32500,53581,34245,20607,0
132,32750,52959,34564,20191,0
133,33000,52285,34877,19846,0
134,33250,51553,35185,19576,0
135,33500,50763,35485,19389,0
136,33750,49914,35777,19289,0
137,34000,49022,36057,19266,0
138,34250,48098,36325,19319,0
139,34500,47135,36577,19458,0
140,34750,46136,36815,19682,0
141,35000,45121,37034,19982,0
142,35250,44097,37234,20353,0
143,35500,43067,37413,20799,0
144,35750,42025,37572,21323,0
145,36000,40984,37708,21917,0
146,36250,39959,37822,22569,0
147,36500,38954,37911,23281,0
148,36750,37964,37977,24054,0
149,37000,37002,38017,24881,0
150,37250,36079,38033,25750,0
151,37500,35198,38023,26658,0
152,37750,34359,37989,27606,0
153,38000,33567,37930,28587,0
154,38250,32841,37845,29585,0
155,38500,32173,37738,30600,0
156,38750,31558,37609,31632,0
157,39000,31011,37457,32671,0
158,39250,30545,37282,33703,0
159,39500,30155,37087,34726,0
160,39750,29840,36872,35735,0
161,40000,29590,36642,36732,0
162,40250,29433,36393,37696,0
163,40500,29362,36129,38625,0
164,40750,29363,35853,39520,0
165,41000,29435,35567,40378,0
166,41250,29596,35269,41183,0
167,41500,29842,34963,41930,0
168,41750,30171,34651,42618,0
169,42000,30566,34335,43250,0
170,42250,31038,34016,43814,0
171,42500,31584,33697,44305,0
172,42750,32201,33380,44722,0
173,43000,32871,33067,45069,0
174,43250,33602,32759,45340,0
175,43500,34390,32460,45528,0
176,43750,35236,32168,45632,0
177,44000,36124,31887,45658,0
178,44250,37047,31620,45607,0
179,44500,38008,31367,45471,0
180,44750,39003,31129,45251,0
181,45000,40015,30909,44955,0
182,45250,41040,30708,44586,0
183,45500,42071,30529,44142,0
184,45750,43114,30369,43622,0
185,46000,44155,30232,43031,0
186,46250,45181,30117,42380,0
187,46500,46188,30027,41669,0
188,46750,47181,29960,40897,0
189,47000,48143,29919,40072,0
190,47250,49070,29902,39202,0
191,47500,49954,29911,38293,0
192,47750,50797,29945,37344,0
193,48000,51591,30003,36362,0
194,48250,52317,30088,35364,0
195,48500,52983,30196,34350,0
196,48750,53607,30324,33312,0
197,49000,54161,30475,32268,0
198,49250,54634,30650,31231,0
199,49500,55020,30846,30207,0
200,49750,55337,31061,29195,0
201,50000,55588,31292,28195,0
202,50250,55747,31541,27227,0
203,50500,55812,31807,26298,0
204,50750,55808,32085,25402,0
205,51000,55738,32372,24540,0
206,51250,55586,32668,23728,0
207,51500,55337,32975,22979,0
208,51750,55007,33289,22289,0
209,52000,54606,33606,21660,0
210,52250,54132,33925,21097,0
211,52500,53581,34245,20607,0
212,52750,52957,34564,20193,0
213,53000,52282,34878,19847,0
214,53250,51552,35185,19576,0
215,53500,50764,35485,19389,0
216,53750,49917,35777,19285,0
217,54000,49025,36058,19262,0
218,54250,48100,36324,19318,0
219,54500,47136,36577,19458,0
220,54750,46136,36815,19684,0
221,55000,45119,37034,19984,0
222,55250,44095,37234,20355,0
223,55500,43067,37413,20800,0
224,55750,42026,37571,21322,0
225,56000,40984,37708,21915,0
226,56250,39959,37822,22568,0
227,56500,38954,37911,23281,0
228,56750,37964,37976,24055,0
229,57000,37002,38017,24881,0
230,57250,36078,38033,25751,0
231,57500,35198,38023,26659,0
232,57750,34359,37989,27607,0
233,58000,33568,37930,28586,0
234,58250,32841,37846,29584,0
235,58500,32173,37738,30600,0
236,58750,31558,37609,31633,0
237,59000,31010,37457,32672,0
238,59250,30545,37282,33703,0
239,59500,30155,37087,34725,0
240,59750,29840,36872,35735,0
241,60000,29591,36642,36731,0
242,60250,29434,36393,37696,0
243,60500,29362,36129,38625,0
244,60750,29362,35853,39521,0
245,61000,29434,35567,40379,0
246,61250,29596,35269,41183,0
247,61500,29841,34963,41931,0
248,61750,30170,34651,42620,0
249,62000,30567,34335,43249,0
250,62250,31038,34016,43813,0
251,62500,31585,33697,44304,0
252,62750,32200,33380,44723,0
253,63000,32871,33067,45070,0
254,63250,33602,32759,45339,0
255,63500,34390,32459,45529,0
256,63750,35236,32168,45633,0
257,64000,36123,31887,45660,0
258,64250,37047,31620,45607,0
259,64500,38009,31367,45469,0
260,64750,39003,31129,45250,0
261,65000,40016,30909,44955,0
262,65250,41041,30709,44586,0
263,65500,42071,30529,44143,0
264,65750,43114,30369,43622,0
265,66000,44155,30231,43032,0
266,66250,45181,30117,42381,0
267,66500,46189,30027,41669,0
268,66750,47181,29960,40896,0
269,67000,48143,29919,40071,0
270,67250,49070,29902,39202,0
271,67500,49955,29911,38292,0
272,67750,50797,29945,37343,0
273,68000,51592,30003,36362,0
274,68250,52317,30087,35365,0
275,68500,52983,30196,34350,0
276,68750,53607,30324,33311,0
277,69000,54161,30475,32268,0
278,69250,54633,30650,31231,0
279,69500,55020,30846,30208,0
280,69750,55337,31061,29195,0
281,70000,55589,31292,28194,0
282,70250,55747,31541,27227,0
283,70500,55812,31807,26299,0
284,70750,55808,32085,25402,0
285,71000,55738,32372,24540,0
286,71250,55585,32668,23728,0
287,71500,55337,32975,22981,0
288,71750,55005,33289,22292,0
289,72000,54606,33606,21660,0
290,72250,54133,33925,21095,0
291,72500,53581,34245,20606,0
292,72750,52957,34564,20192,0
293,73000,52281,34878,19848,0
294,73250,51552,35185,19576,0
295,73500,50765,35485,19388,0
296,73750,49915,35777,19288,0
297,74000,49024,36057,19265,0
298,74250,48100,36324,19318,0
299,74500,47137,36577,19458,0
