"Time","Subsystem #1|Branch Currents|IaLine","Subsystem #1|Branch Currents|IbLine","Subsystem #1|Branch Currents|IcLine","Subsystem #1|CTLs|Inputs|LG_FLT"
0.0,-0.2853144374,0.1912567287,0.09405766683,0.0
2.5E-4,-0.2887129457,0.1734344128,0.1152784912,0.0
5.0E-4,-0.2902471302,0.1545086568,0.135738432,0.0
7.5E-4,-0.2902197163,0.1347529538,0.1554667218,0.0
0.001,-0.2886541302,0.1142696035,0.1743844869,0.0
0.00125,-0.28521198,0.09304201046,0.1921699308,0.0
0.0015,-0.2797756406,0.07116419577,0.2086114076,0.0
0.00175,-0.2725509088,0.04877380501,0.2237770681,0.0
0.002,-0.2638728266,0.02616618296,0.2377066098,0.0
0.00225,-0.2535036163,0.00337397358,0.2501296109,0.0
0.0025,-0.2414923637,-0.01946494197,0.2609572761,0.0
0.00275,-0.2279162562,-0.04219800241,0.2701142315,0.0
0.003,-0.2131809968,-0.06458666547,0.2777676377,0.0
0.00325,-0.1971764646,-0.0865951633,0.2837716061,0.0
0.0035,-0.1798926925,-0.1080209556,0.2879136291,0.0
0.00375,-0.1612929051,-0.1289119037,0.2902047928,0.0
0.004,-0.1418062903,-0.1489693225,0.2907755999,0.0
0.00425,-0.1215382633,-0.1681095925,0.289647846,0.0
0.0045,-0.1004272566,-0.1862324897,0.2866597397,0.0
0.00475,-0.07853620813,-0.2032537074,0.2817899123,0.0
0.005,-0.05627289713,-0.218988243,0.2752611402,0.0
0.00525,-0.03377570425,-0.2333689991,0.2671447067,0.0
0.0055,-0.01118015716,-0.246204498,0.2573846618,0.0
0.00575,0.01173838983,-0.2576345944,0.2458962144,0.0
0.006,0.03460967214,-0.2674717411,0.2328620819,0.0
0.00625,0.05713991684,-0.2756674839,0.2185275832,0.0
0.0065,0.07927226644,-0.2821295491,0.2028573017,0.0
0.00675,0.1010555554,-0.2868916339,0.1858361004,0.0
0.007,0.1222183322,-0.2898565888,0.1676382813,0.0
0.00725,0.1425789826,-0.2910614812,0.1484825259,0.0
0.0075,0.1619625034,-0.2904135395,0.1284510658,0.0
0.00775,0.1804847601,-0.2880117033,0.1075269751,0.0
0.008,0.197937013,-0.283822615,0.0858856359,0.0
0.00825,0.2139255808,-0.2777978033,0.0638722583,0.0
0.0085,0.2286327886,-0.2700962016,0.04146345037,0.0
0.00875,0.2422312924,-0.2608800846,0.01864883096,0.0
0.009,0.2543918172,-0.2500250688,-0.004366708453,0.0
0.00925,0.2646793719,-0.2375032779,-0.02717605327,0.0
0.0095,0.2732400104,-0.2234825538,-0.04975741521,0.0
0.00975,0.2802139365,-0.2081276066,-0.07208628818,0.0
0.01,0.285703244,-0.1915822549,-0.09412094716,0.0
0.01025,0.2891918334,-0.1737378892,-0.1154539023,0.0
0.0105,0.290723436,-0.1547504231,-0.1359729715,0.0
0.01075,0.2906136536,-0.1349041772,-0.1557094357,0.0
0.011,0.2891114385,-0.1143873229,-0.1747240757,0.0
0.01125,0.2855957514,-0.09305939904,-0.1925363136,0.0
0.0115,0.2801437047,-0.07111146187,-0.2090322055,0.0
0.01175,0.2728849657,-0.048680303,-0.224204627,0.0
0.012,0.2640972739,-0.02596971296,-0.2381275271,0.0
0.01225,0.253723967,-0.003130864411,-0.2505930707,0.0
0.0125,0.241633253,0.01975277554,-0.261385999,0.0
0.01275,0.2279651882,0.04255040841,-0.2705155694,0.0
0.013,0.2131690893,0.06496259075,-0.2781316555,0.0
0.01325,0.1970837813,0.08700314304,-0.2840869025,0.0
