1,0,22687,41252,28173,0
2,1000,24350,34064,28794,0
3,2000,27152,26952,29131,0
4,3000,30817,20597,29153,0
5,4000,34994,15633,28854,0
6,5000,39271,12542,28266,0
7,6000,43231,11633,27443,0
8,7000,46484,13006,26467,0
9,8000,48706,16522,25434,0
10,9000,49678,21841,24445,0
11,10000,49304,28436,23599,0
12,11000,47622,35662,22977,0
13,12000,44797,42798,22642,0
14,13000,41110,49149,22626,0
15,14000,36925,54089,22930,0
16,15000,32653,57139,23523,0
17,16000,28712,58010,24346,0
18,17000,25483,56613,25320,0
19,18000,23281,53099,26348,0
20,19000,22319,47805,27331,0
21,20000,22688,41250,28173,0
22,21000,24352,34062,28794,0
23,22000,27153,26950,29131,0
24,23000,30819,20596,29153,0
25,24000,34995,15632,28854,0
26,25000,39273,12542,28265,0
27,26000,43232,11635,27443,0
28,27000,46484,13008,26467,0
29,28000,48706,16524,25434,0
30,29000,49677,21843,24445,0
31,30000,49303,28439,23599,0
32,31000,47620,35664,22977,0
33,32000,44795,42800,22642,0
34,33000,41109,49150,22626,0
35,34000,36924,54089,22930,0
36,35000,32652,57138,23523,0
37,36000,28711,58008,24346,0
38,37000,25482,56611,25320,0
39,38000,23281,53097,26348,0
40,39000,22320,47802,27331,0
41,40000,22689,41247,28173,0
42,41000,24353,34060,28794,0
43,42000,27155,26948,29131,0
44,43000,30820,20594,29152,0
45,44000,34997,15632,28854,0
46,45000,39274,12543,28265,0
47,46000,43233,11636,27443,0
48,47000,46485,13010,26466,0
49,48000,48706,16527,25433,0
50,49000,49676,21846,24445,0
51,50000,49302,28441,23598,0
52,51000,47619,35667,22977,0
53,52000,44794,42801,22642,0
54,53000,41107,49152,22626,0
55,54000,36922,54089,22930,0
56,55000,32650,57138,23524,0
57,56000,28710,58007,24347,0
58,57000,25482,56609,25321,0
59,58000,23282,53094,26348,0
60,59000,22320,47799,27331,0
61,60000,22690,41244,28173,0
62,61000,24355,34057,28794,0
63,62000,27156,26946,29131,0
64,63000,30822,20593,29152,0
65,64000,34998,15632,28853,0
66,65000,39275,12543,28265,0
67,66000,43234,11637,27442,0
68,67000,46485,13012,26466,0
69,68000,48706,16529,25433,0
70,69000,49676,21849,24445,0
71,70000,49301,28444,23598,0
72,71000,47618,35669,22977,0
73,72000,44792,42803,22642,0
74,73000,41106,49153,22626,0
75,74000,36921,54089,22931,0
76,75000,32649,57137,23524,0
77,76000,28709,58006,24347,0
78,77000,25482,56607,25321,0
79,78000,23282,53092,26349,0
80,79000,22321,47797,27331,0
81,80000,22691,41241,28173,0
82,81000,24356,34055,28794,0
83,82000,27158,26944,29131,0
84,83000,30824,20592,29152,0
85,84000,35000,15631,28853,0
86,85000,39276,12544,28264,0
87,86000,43235,11639,27442,0
88,87000,46485,13014,26466,0
89,88000,48706,16532,25433,0
90,89000,49675,21852,24445,0
91,90000,49300,28447,23598,0
92,91000,47616,35671,22977,0
93,92000,44791,42805,22642,0
94,93000,41104,49154,22627,0
95,94000,36919,54090,22931,0
96,95000,32648,57137,23524,0
97,96000,28709,58004,24347,0
98,97000,25481,56605,25321,0
99,98000,23282,53089,26349,0
100,99000,22322,47794,27332,0
101,100000,22692,41239,28174,0
102,101000,24357,34052,28794,0
103,102000,27160,26942,29130,0
104,103000,30825,20591,29152,0
105,104000,35001,15631,28853,0
106,105000,39278,12544,28264,0
107,106000,43236,11640,27441,0
108,107000,46486,13016,26465,0
109,108000,48705,16534,25433,0
110,109000,49674,21854,24444,0
111,110000,49299,28449,23598,0
112,111000,47615,35674,22977,0
113,112000,44789,42807,22643,0
114,113000,41102,49155,22627,0
115,114000,36918,54090,22931,0
116,115000,32647,57136,23525,0
117,116000,28708,58003,24348,0
118,117000,25481,56603,25322,0
119,118000,23282,53087,26349,0
120,119000,22322,47791,27332,0
121,120000,22693,41236,28174,0
122,121000,24359,34050,28794,0
123,122000,27161,26940,29130,0
124,123000,30827,20590,29151,0
125,124000,35003,15631,28852,0
126,125000,39279,12545,28264,0
127,126000,43237,11641,27441,0
128,127000,46486,13018,26465,0
129,128000,48705,16537,25432,0
130,129000,49674,21857,24444,0
131,130000,49298,28452,23598,0
132,131000,47613,35676,22977,0
133,132000,44788,42809,22643,0
134,133000,41101,49156,22627,0
135,134000,36916,54090,22932,0
136,135000,32646,57136,23525,0
137,136000,28707,58002,24348,0
138,137000,25481,56601,25322,0
139,138000,23282,53084,26350,0
140,139000,22323,47789,27332,0
141,140000,22694,41233,28174,0
142,141000,24360,34048,28794,0
143,142000,27163,26938,29130,0
144,143000,30829,20588,29151,0
145,144000,35004,15630,28852,0
146,145000,39280,12545,28263,0
147,146000,43237,11643,27441,0
148,147000,46486,13020,26465,0
149,148000,48705,16539,25432,0
150,149000,49673,21860,24444,0
151,150000,49296,28455,23598,0
152,151000,47612,35678,22977,0
153,152000,44786,42810,22643,0
154,153000,41099,49157,22627,0
155,154000,36915,54090,22932,0
156,155000,32645,57135,23525,0
157,156000,28706,58000,24349,0
158,157000,25480,56599,25323,0
159,158000,23282,53082,26350,0
160,159000,22323,47786,27332,0
161,160000,22695,41231,28174,0
162,161000,24361,34045,28794,0
163,162000,27164,26936,29130,0
164,163000,30830,20587,29151,0
165,164000,35006,15630,28852,0
166,165000,39281,12546,28263,0
167,166000,43238,11644,27440,0
168,167000,46487,13022,26464,0
169,168000,48705,16542,25432,0
170,169000,49672,21862,24444,0
171,170000,49295,28457,23598,0
172,171000,47611,35681,22977,0
173,172000,44785,42812,22643,0
174,173000,41098,49158,22627,0
175,174000,36914,54091,22932,0
176,175000,32643,57134,23526,0
177,176000,28705,57999,24349,0
178,177000,25480,56597,25323,0
179,178000,23283,53079,26350,0
180,179000,22324,47783,27333,0
181,180000,22696,41228,28174,0
182,181000,24363,34043,28794,0
183,182000,27166,26935,29130,0
184,183000,30832,20586,29151,0
185,184000,35007,15630,28852,0
186,185000,39283,12546,28262,0
187,186000,43239,11645,27440,0
188,187000,46487,13024,26464,0
189,188000,48705,16544,25431,0
190,189000,49672,21865,24443,0
191,190000,49294,28460,23598,0
192,191000,47609,35683,22977,0
193,192000,44783,42814,22643,0
194,193000,41096,49159,22628,0
195,194000,36912,54091,22932,0
196,195000,32642,57134,23526,0
197,196000,28705,57998,24349,0
198,197000,25480,56595,25323,0
199,198000,23283,53077,26351,0
200,199000,22325,47781,27333,0
201,200000,22697,41226,28174,0
202,201000,24364,34041,28794,0
203,202000,27167,26933,29130,0
204,203000,30833,20585,29151,0
205,204000,35009,15629,28851,0
206,205000,39284,12547,28262,0
207,206000,43240,11647,27439,0
208,207000,46488,13026,26463,0
209,208000,48705,16547,25431,0
210,209000,49671,21868,24443,0
211,210000,49293,28462,23597,0
212,211000,47608,35685,22977,0
213,212000,44781,42816,22643,0
214,213000,41095,49160,22628,0
215,214000,36911,54091,22933,0
216,215000,32641,57133,23526,0
217,216000,28704,57996,24350,0
218,217000,25479,56593,25324,0
219,218000,23283,53075,26351,0
220,219000,22325,47778,27333,0
221,220000,22698,41223,28174,0
222,221000,24366,34038,28794,0
223,222000,27169,26931,29130,0
224,223000,30835,20584,29150,0
225,224000,35010,15629,28851,0
226,225000,39285,12547,28262,0
227,226000,43241,11648,27439,0
228,227000,46488,13028,26463,0
229,228000,48704,16549,25431,0
230,229000,49670,21870,24443,0
231,230000,49292,28465,23597,0
232,231000,47607,35687,22977,0
233,232000,44780,42817,22643,0
234,233000,41093,49161,22628,0
235,234000,36909,54091,22933,0
236,235000,32640,57133,23527,0
237,236000,28703,57995,24350,0
238,237000,25479,56591,25324,0
239,238000,23283,53072,26351,0
240,239000,22326,47775,27333,0
241,240000,22699,41220,28174,0
242,241000,24367,34036,28794,0
243,242000,27171,26929,29130,0
244,243000,30837,20583,29150,0
245,244000,35012,15629,28851,0
246,245000,39286,12548,28261,0
247,246000,43242,11649,27439,0
248,247000,46488,13030,26463,0
249,248000,48704,16551,25430,0
250,249000,49670,21873,24443,0
251,250000,49291,28468,23597,0
252,251000,47604,35688,22977,0
253,252000,44778,42819,22644,0
254,253000,41091,49160,22629,0
255,254000,36908,54091,22934,0
256,255000,32639,57132,23527,0
257,256000,28702,57993,24351,0
258,257000,25479,56590,25324,0
259,258000,23283,53070,26351,0
260,259000,22327,47773,27333,0
261,260000,22700,41218,28174,0
262,261000,24368,34034,28794,0
263,262000,27172,26927,29130,0
264,263000,30838,20582,29150,0
265,264000,35013,15628,28850,0
266,265000,39287,12548,28261,0
267,266000,43242,11650,27438,0
268,267000,46488,13032,26462,0
269,268000,48704,16554,25430,0
270,269000,49669,21876,24443,0
271,270000,49290,28470,23597,0
272,271000,47604,35692,22977,0
273,272000,44777,42821,22644,0
274,273000,41090,49163,22629,0
275,274000,36907,54092,22934,0
276,275000,32638,57132,23528,0
277,276000,28702,57992,24351,0
278,277000,25479,56587,25325,0
279,278000,23283,53067,26352,0
280,279000,22327,47770,27334,0
281,280000,22701,41215,28175,0
282,281000,24370,34031,28794,0
283,282000,27174,26926,29129,0
284,283000,30840,20580,29150,0
285,284000,35015,15628,28850,0
286,285000,39289,12549,28261,0
287,286000,43243,11652,27438,0
288,287000,46489,13034,26462,0
289,288000,48704,16556,25430,0
290,289000,49668,21878,24442,0
291,290000,49289,28473,23597,0
292,291000,47603,35694,22977,0
293,292000,44775,42822,22644,0
294,293000,41089,49164,22629,0
295,294000,36905,54092,22934,0
296,295000,32637,57131,23528,0
297,296000,28701,57991,24351,0
298,297000,25478,56585,25325,0
299,298000,23284,53065,26352,0
300,299000,22328,47768,27334,0
301,300000,22702,41213,28175,0
302,301000,24371,34029,28794,0
303,302000,27175,26924,29129,0
304,303000,30841,20579,29149,0
305,304000,35016,15628,28850,0
306,305000,39290,12549,28260,0
307,306000,43244,11653,27438,0
308,307000,46489,13036,26462,0
309,308000,48704,16559,25429,0
310,309000,49668,21881,24442,0
311,310000,49288,28475,23597,0
312,311000,47601,35696,22977,0
313,312000,44774,42824,22644,0
314,313000,41087,49165,22629,0
315,314000,36904,54092,22934,0
316,315000,32636,57130,23528,0
317,316000,28700,57990,24352,0
318,317000,25478,56583,25325,0
319,318000,23284,53063,26352,0
320,319000,22329,47765,27334,0
321,320000,22703,41210,28175,0
322,321000,24372,34027,28794,0
323,322000,27177,26922,29129,0
324,323000,30843,20578,29149,0
325,324000,35018,15627,28849,0
326,325000,39291,12550,28260,0
327,326000,43245,11655,27437,0
328,327000,46490,13038,26461,0
329,328000,48704,16561,25429,0
330,329000,49667,21884,24442,0
331,330000,49287,28478,23597,0
332,331000,47600,35699,22977,0
333,332000,44772,42826,22644,0
334,333000,41086,49166,22629,0
335,334000,36902,54092,22935,0
336,335000,32634,57130,23529,0
337,336000,28699,57988,24352,0
338,337000,25478,56581,25326,0
339,338000,23284,53060,26353,0
340,339000,22329,47762,27334,0
341,340000,22704,41207,28175,0
342,341000,24374,34024,28794,0
343,342000,27178,26920,29129,0
344,343000,30844,20577,29149,0
345,344000,35019,15627,28849,0
346,345000,39292,12550,28260,0
347,346000,43246,11656,27437,0
348,347000,46490,13040,26461,0
349,348000,48703,16564,25429,0
350,349000,49667,21886,24442,0
351,350000,49286,28481,23597,0
352,351000,47597,35698,22978,0
353,352000,44770,42826,22645,0
354,353000,41083,49164,22630,0
355,354000,36900,54091,22935,0
356,355000,32633,57129,23529,0
357,356000,28698,57986,24353,0
358,357000,25478,56581,25326,0
359,358000,23285,53059,26353,0
360,359000,22330,47760,27334,0
361,360000,22706,41206,28175,0
362,361000,24375,34022,28794,0
363,362000,27179,26918,29129,0
364,363000,30846,20577,29149,0
365,364000,35020,15626,28849,0
366,365000,39293,12551,28259,0
367,366000,43246,11657,27437,0
368,367000,46490,13042,26461,0
369,368000,48703,16566,25429,0
